image,prompt,Subcarpeta
imgi_261_images.jpg,"a roller coaster, rollercoaster, roller coasters, orange and teal, roller coaster, orange and teal color, pterodactyl, teal orange color scheme, goliath, theme park, twisty, park background, into glory ride, striped orange and teal, swirly, teal and orange color scheme, shambala, orange and turquoise, swirly tubes",visittheusa.com
imgi_334_images.jpg,"a path leading to the top of a hill, landscape vista, landscape - scenery, amazing landscape in background, dirt and luch landscape, landscape background, lanscape, landscape in background, magnificiant landscape, gigantic landscape!, downhill landscape, carcassonne, rocky hills, irish mountains background, landscape scenery, agrigento",visittheusa.com
imgi_175_images.jpg,"a woman in a boat, water park, waterfall in background, lagoon, with waterfalls, waterfalls in the background, waterfall in the background, mysterious island, water everwhere fantasy, under waterfall, waterfall background, with a waterfalls, atlantis, river rapids, atlantis city, in volcano, island background, ancient ruins and waterfalls, under a waterfall, volcano valley, magic world",visittheusa.com
imgi_40_default.jpg,"the website for the japanese garden, sunny park background, brochure, park background, korean writing, south korean male, bcy. net, seoul, english text, solar, nature magazine, korean typography, museum background, travel ad, white paper, magazine ad, royal garden background, museum catalog, frontpage, website, hwang se - on, parks and gardens",visittheusa.com
imgi_203_images.jpg,"a crowd of people, bustling with people, festival, below is the crowd, city scene, crowds of people, temple fair, minneapolis, crowded city, crowded and populated, crowd of people, busy crowds, full with people, market street, merchant street, boston, photo taken from above, crowded street, market, downtown, down-town, boston massachusetts",visittheusa.com
imgi_347_images.jpg,"a couple taking a photo of the sunset, tourism photography, selfie photography, taking a picture, taking a selfie, the last selfie on earth, professional foto, the first selfie on earth, golden hour photograph, taking selfies, tourist, golden hour photography, tourism, the last selfie ever taken, photorelism, three women, golden hour photo",visittheusa.com
imgi_144_images.jpg,"a swan swimming in a lake, florida, beautiful lake, swanland, beautiful lake background, miami, beautiful lake in the foreground, downtown jacksonville florida, a photo of a lake on a sunny day, winter park background, lagoon, beautiful city, lake view, park background, lake foreground, parks and lakes, small lake, city park, bay, lake scene",visittheusa.com
imgi_294_images.jpg,"a man in a white suit and hat standing next to a large ship, ship, two men hugging, the kiss, warship, embracing, on ship, warships, naval background, ships, couple kissing, navy, loving embrace, hug, lovely kiss, lesbian embrace, navy flags, military photography, saluting, embrace, kissing each other, embraced",visittheusa.com
imgi_134_images.jpg,"a large poster of a farm with a farm scene, animal world, zoo, dream world, detailed photo of virtual world, ecovillage, many wild animals, animal kingdom, petting zoo, map of fantacy world, human farm, rules dream world, permaculture, theme park, fantasy village, very detailed paradise, dreamworld, filled with plants and habitats",visittheusa.com
imgi_169_images.jpg,"a river with red flowers, city park with flowers, river with low hanging plants, parks and gardens, spring season city, green spaces, lush trees and flowers, parks and public space, cities flourishing, romantic greenery, rich vines and verdant flowers, the empress’ swirling gardens, vibrant greenery, parks and lakes, scenic view of river",visittheusa.com
imgi_355_images.jpg,"a man and woman sitting in a ham ham on a mountain, at a beautiful sunset, watching the sunset, colorado, with a sunset, sunset in background, looking at sunset, during a sunset, romantic scene, the most beautiful sunset, sunset view, at the sunset, gorgeous romantic sunset, beautiful sunset, sunset sky in background, looking out at a sunset, very relaxing",visittheusa.com
imgi_417_AdobeStock_949343898-2-scaled.jpg,"a car driving down a road surrounded by trees, vermont fall colors, color aerial photo drone, drone photograph, drone wide shot, aerial shot from the drone, new hampshire, fall foliage, drone view, shot from a drone, 4k drone photography, drone photography, drone camera angle, colorful trees, fall vibrancy, fall colors, the fall season, vibrant autumn colors",visittheusa.com
imgi_296_images.jpg,"a man walking past a store with a sign, old west town, oldwest, old west, in the old west, wearing a straw hat and overalls, the cowboy in the weird west, wearing cowboy hat, in a wild west town, saguaro, wearing a cowboy hat, bearded cowboy, tucson arizona, accidental wild west, grey hair and a cowboy hat",visittheusa.com
imgi_269_images.jpg,"the carnival at night, ( ferris wheel ), amusement park buildings, ferris wheel, chicago, amusement park attractions, illinois, chicago skyline, amusement park, boardwalk, il, entertainment district, which shows a beach at sunset, fantasy city, skyline showing, magical city, long beach background, scenic view at night, fantasy city background, beautiful city, neon city in the background",visittheusa.com
imgi_228_images.jpg,"a crowd of people, huge crowd on drugs, evil rock concert, rock concert, concert, heavy rock concert, mecca, colorado, an outdoor festival stage, 303, covered outdoor stage, on rock concert stage, photo of a huge theaterstage, concert photo, below is the crowd, music festival, stoner rock concert, large rocky mountain, outdoors mesa setting",visittheusa.com
imgi_249_images.jpg,"two horses grazing in a field, grazing, oversized_hindquarters, horses, equine, equine photo, 🐎🍑, half horse, horses in run, blue grass, majestic horses, horse legs and human body, horse laying down, horse head animal merge, bare back, horse, mixed animal, three animals, largest haunches ever",visittheusa.com
imgi_284_images.jpg,"a large black sculpture, temporary art, contemporary art, outdoor art installation, human silhouette, giant sculpture, by Ai Weiwei, interactive art, julian opie, public art, big video statues, art installation, kara walker, black art, installation, vantablack wall, modern art noveau, weird art piece, enormous chrome man, entire person visible, modern art",visittheusa.com
imgi_264_images.jpg,"a view of a river and mountains from a hill, looking over west virginia, photo of green river, scenic view of river, beuteful, & a river, great river, apocalyptic fallout 7 6, river in the background, how a river, beautiful small town, massive river, bridge city, aqueducts, bottom viev, photo taken from above",visittheusa.com
imgi_36_default.jpg,"the website for the city of seoul, bcy. net, seoul, brochure, white paper, hd —h 1024, gigapixel maximum upscale, traditional korean city, south korean male, imaginfx, korean writing, the hard and strong buildings, news broadcast, h- 1024, utopia profile, english text, three towers",visittheusa.com
imgi_88_images.jpg,"a large dome with a green aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora aurora, petrol, domespace, aurora, atomspheric lighting, glowing sphere, aurora borealis, solar storm, vernadskys noosphere, set in observatory at night, dramatic aurora borealis, large globe, illuminated orbs, borealis, a huge radar",visittheusa.com
imgi_327_images.jpg,"a covered wagon in a field, oregon trail, american west scenery, caravan, wyoming, wild west background, western setting, old west, wild west setting, western background, in the old west, oldwest, old west town, the cowboy in the weird west, wild west theme, western era, wild west, allan houser, on wild west, encampment",visittheusa.com
imgi_188_images.jpg,"a rocky beach, hawaii beach, maui, island background, aruba, hawaii, green sea, beach and tropical vegetation, kauai, ( ( ( kauai ) ) ), ( ( ( ( kauai ) ) ) ), beautiful beach, okinawa japan, green ocean, on an island, the lost beach, beach is between the two valleys, beach setting",visittheusa.com
imgi_265_images.jpg,"a crowd of people walking down a street at night, memphis, entertainment district, in city street at night, street night, busy streets filled with people, corporate memphis, neon signs in background, street at night, street city night, neon street, night life, memphis design, bustling with people, city neon light, street city, neon city in the background",visittheusa.com
imgi_321_images.jpg,"a large stack of barrels, barrels, wooden crates and barrels, wooden crates, tribarrel, whiskey, wood planks, drinks bourbon, whisky, cellar, flasks, late - 4 0 s aged, bar background, speakeasy bar background, backrooms, wooden banks, back room, beautiful labels, wooden ceiling, the backroom, bottles, old parchment",visittheusa.com
imgi_282_images.jpg,"a group of people walking down a road, yosemite, yosemite valley, canyon background, beatiful mountain background, travel ad, tourism, tourists in background, highway 5 0, large mountains in back, mountains background, in a mountain valley, california, stunning nature in background, mountainous background, tourist, mountains in background, mountains in a background, lovely valley",visittheusa.com
imgi_325_images.jpg,"a rocky beach, which shows a beach at sunset, dusk setting, with a sunset, pacific northwest coast, seaside victorian building, there is midnight sunset, in the evening, night setting, during a sunset, restaurant in background, washington state, at dusk lighting, cliff side at dusk, at dusk, dawn setting, evening time, sunset in background, close to night",visittheusa.com
imgi_308_images.jpg,"a large building, futuristic casino, casino, big poor building, il, inc, blue indygo thunder lightning, singular gigantic building focus, the building is a skyscraper, mecca, huge futuristic building, futuristic building, taller than a skyscraper, tall building, top floor boss shit, the palace of ai, capital plaza, inside a casino",visittheusa.com
imgi_150_images.jpg,"crater crater crater crater crater crater crater crater crater crater crater crater crater crater crater crater crater crater crater crater crater, crater lake, nature and clouds in background, mountain lake, idaho, peaceful clouds, blue sky with beautiful clouds, blue sky and white clouds, lie on white clouds fairyland, blue sky with colorful clouds, lakeside mountains, white clouds, sky island, heavenly clouds",visittheusa.com
imgi_313_images.jpg,"a balcony with a railing and a view of the water, old mystic ruins, giant head statue ruins, stone colossus remains, enclosed in rock, alexandria's genesis, the stone is round, large rocks, the rock is in the sea, fallen columns, rocks, megalithic, giant gold head statue ruins, giant rocks, pillar, large stones",visittheusa.com
imgi_217_images.jpg,"a crowd of people sitting around a fire, outdoor rave, bustling with people, minneapolis, in city street at night, people facing fire circle, party atmosphere, people at night, entertainment district, festival, city scene, marketsquare, people dancing in background, covered outdoor stage, night life, outdoors at night, below is the crowd, crowd of people",visittheusa.com
imgi_31_default.jpg,"a city skyline, corporate memphis, memphis, skyline view from a rooftop, city background, city in backround, city view, highrise buildings, city skyline in the backround, city scene, high rise buildings, city skyline, city skyline on background, downtown, towering over a city, american city, corporate memphis style, down-town, beautiful city, city views",visittheusa.com
imgi_56_images.jpg,"a river with a bunch of plants growing on it, sea weed, plume of seaweed, with seaweed, algae, plume made of seaweed, kelp and moss all over, marsh vegetation, thriving ecosystem, grass and water, seaweed, aquatical plants, moss and vegetation, sea plants, moss plants, sea kelp, mossy head, vines hanging over the water",visittheusa.com
imgi_190_images.jpg,"a group of people dressed in native art, tribal clothing, elaborate cult robes, pelt coats, indigenous, hooded cloaks, totem pole, haida gwaii, cloak covering face, native art, indigenous art, ornate poncho, high detailed photography cape, brown robes, colorful robes, the antler people, hooded figures, nation geographic style",visittheusa.com
imgi_163_images.jpg,"a row of houses, amusement park buildings, the flamingo cafe, rules dream world, fantasy village, hortorium, amusement park attractions, cottagecore flower garden, restaurant!!, crafts and souvenirs, restaurant!!!, cute bakery shop, health spa and meditation center, kids place, great wolf, restaurant!, fantasy bakery, house's and shops and buildings, restaurant",visittheusa.com
imgi_73_images.jpg,"a large building with a star on the side, frank gehry architecture, sharp angles, ribbon chapel, futuristic cubism, smithsonian, large triangular shapes, modern art museum, golden pyramids, strange angles and spidery edges, aggressive angular design, folded geometry, daniel libeskind, museum of modern art, polygonal, angular shapes",visittheusa.com
imgi_376_images.jpg,"a group of people walking along the beach, florida, varadero beach, breath-taking beautiful beach, beautiful beach, beautiful magical palm beach, beach background, people in beach, which shows a beach at sunset, australian beach, beach scene, beach setting, sun coast, miami beach, beach on the outer rim, sunny day at beach, white sandy beach",visittheusa.com
imgi_103_images.jpg,"a large tree in the fore of a large canyon, nation geographic style, indi sulta, incrinate, arte povera, indigenous, gi, il, inricate, contraposto, otzi, caulicoli, from italica, national geohraphic, insibidi symbols, inc, per un pugno di dollari",visittheusa.com
imgi_192_images.jpg,"a group of people walking down a street, china town, location [ chicago ( alley ) ], asian female, chicago, tourists in background, asian male, tourism, asian features, tourist, people walking in street, chinatown, bustling with people, travelers walking the streets, people walking on street, asian women, asian human, shui mo hua, gta chinatown",visittheusa.com
imgi_345_images.jpg,"two people walking up a trail in the bryce canyon area, brown canyon background, utah, between sedimentary deposits, girl walking in a canyon, canyon background, orange rocks, badlands, at the top of a red rock canyon, amazing landscape in background, girl walking on mountain, grand canyon, flaming mountain, canyon topography, erosion, unique landscape, structural geology",visittheusa.com
imgi_84_images.jpg,"a beach with a sandy shore and a small island in the middle, island in a blue sea, caribbean, carribean turquoise water, blue wall, which shows a beach at sunset, turquoise ocean, island background, breath-taking beautiful beach, blue waters, beautiful beach, blue sea, many islands, islands, island, bahamas, scattered islands, beautiful tropical island beach",visittheusa.com
imgi_343_images.jpg,"a view of the jungle from the jungle trail, akaka falls, wet lush jungle landscape, green jungle, lot of exotic vegetation, tropical vegetation, beautiful jungle, lush exotic vegetation, plants and jungle, lush vegetation and ferns, tropical forest, ( ( ( kauai ) ) ), tropical jungle, jungle in background, rainforest background, green jungle background, background lush vegetation",visittheusa.com
imgi_50_images.jpg,"a page from the korean language textbook, korean writing, white paper, utopia profile, joongwon jeong, scanned document, joongwon charles jeong, korean typography, south korean male, news broadcast, brochure, hwang se - on, & jeehyung lee & wlop, manhwa, neo culture technology, popular south korean makeup, english text, kim jung-gi",visittheusa.com
imgi_69_images.jpg,"a view of a city and the ocean, kingslanding, puerto rico, jamaica, dubrovnik, hills and ocean, island background, bay, location ( favela ), island in the background, caribbean, many islands, by Seuss Dr, island, villa, favela, small port village, vista, bahamas, tropical coastal city, two medium sized islands",visittheusa.com
imgi_350_images.jpg,"a city with a lot of lights on it, idaho, vibrant city lights, distant mountains lights photo, city in backround, beautiful city, beautiful cityscape, city background, cities flourishing, beautiful cityscape background, rocky mountains in background, city twilight landscape, neon city in the background, snow capped mountains, mountains and a huge old city, city of pristine colors",visittheusa.com
imgi_37_default.jpg,"the website for the museum of the city of new york, boston, annibale siconolfi, studio ghibili, by Canaletto, boston massachusetts, victo nga, cinemati, museum catalog, filippo brunelleschi, abbondio stazio, scutari, lorem ipsum dolor sit amet, cheval michael",visittheusa.com
imgi_91_images.jpg,"a view of a city from a hill, it is sunset, sunset in background, orange sun set, sun setting in the background, red sun in the background, sunset in the background, orange sunset, sunset in the distance, low sunset, vista of a city at sunset, the sun is setting, beautiful sunset, sun sunset, sunset view, sun in the background",visittheusa.com
imgi_43_default.jpg,"the cover of the book, the great outdoors, utah, travel ad, biology textbook page, brochure, nature journal cover, travel guide, national geographics, wyoming, textbook page, frontpage, gigapixel maximum upscale, lorem ipsum dolor sit amet, listing image, idaho, nature magazine, nation geographic style, editorial awarded design, outdoor magazine",visittheusa.com
imgi_96_images.jpg,"the website for oklahoma city, oklahoma, american city, travel ad, fantasy city background, city background, tourism, vibrant tourism poster, water park, amusement park attractions, ussa, city in backround, modern city background, detailed city background, travel guide, united states, usa, park background, analysis city, tourist, universal background, urban city background",visittheusa.com
imgi_85_images.jpg,"a man standing on a rock in a lake, mountain lake, oregon, beautiful lake, mirror lake, lake reflection, beautiful lake background, crater lake, beautiful lake in the foreground, lake background, mountain lakes, natural reflections, lake foreground, a lake between mountains, reflective water, still water calm as a mirror, mystical lake, lake view, beautiful reflexions",visittheusa.com
imgi_323_images.jpg,"a building with a sign on the front, gpt, corporate memphis, memphis, memphis design, ( art deco ), blue wall, ( ( ( art deco ) ) ), old cinema, corporate memphis style, an old cinema, most blues, blue walls, arthouse cinema, blue gray, urban music studio, masonic lodge, blue and gray colors, an art deco",visittheusa.com
imgi_25_default.jpg,"a large white arch, that is 1300 feet tall, massive arch, arch, arc, tall entry, curvilinear architecture, tall structures, monumental, tall building, tall angle, towering, gigantic landing pad, tall metal towers, massive architecture, curvilinear perspective, very tall and slender, gigantic tower, architectural scale, colossal tower",visittheusa.com
imgi_335_images.jpg,"a street with buildings and people walking down it, new orleans, luisiana, louisiana, gpt, photo taken in 2018, beautiful city black woman only, calcutta, city street view background, french man from louisiana, beautiful city, old city, people walking down a street, entertainment district, looking down street, in a city with a rich history",visittheusa.com
imgi_202_images.jpg,"a sign on a wooden post, parks and lakes, quest marker, ligjt trail, red lake, parks and monuments, runestone, lake scene, mini lake, waterfalls and lakes, vermilion and red lake, detailed lake in background, lake background, totem pole, rivers and lakes, in a park and next to a lake, desjarlais, michigan",visittheusa.com
imgi_306_images.jpg,"a group of people holding signs in front of a building, man is with black skin, man, black man, manierism, one man human, man?, no man, mann, men, a photo of a man, the character is a man, gray men, invisible man, we dehumanize ourselves, human - like, human-like, human male",visittheusa.com
imgi_384_images.jpg,"two people standing on a rocky trail overlooking a lake, big bear lake california, beautiful swedish forest view, coniferous forest, british columbia, swedish forest, boreal forest, really beautiful forest, evergreen forest, above a forest, lush evergreen forest, beautiful forest, forest in the background, cottage hippie naturalist, canada, forest environment, forest in background",visittheusa.com
imgi_171_images.jpg,"a group of people skating on a frozen lake, boston massachusetts, winter lake setting, ice city in 2 0 8 0, winter park background, minneapolis as background, minneapolis, frozen lake, icy lake setting, winter setting, beautiful winter area, boston, snow field, winter scene, new - york skyline in winter, ice seracs, walking on ice",visittheusa.com
imgi_307_images.jpg,"a person standing on a wooden deck overlooking a valley, looking over west virginia, high bridges, orange fog, mist in valley, sky bridge, valley mist, observation deck, zhangjiajie national forest park, fog in background, overlooking a valley with trees, in fall, sky bridges, hanging bridge!!, suspended bridge!, fall colors, fall season, quebec",visittheusa.com
imgi_256_images.jpg,"a church with a steep roof, masonic lodge, white church background, standing inside of a church, standing in a church, churches, church, dark gloomy church, church painting, orange roof, scene from church, defence, church background, alien church, it is a place of worship, 1863, scene set in a church, inc, other smaller buildings",visittheusa.com
imgi_274_images.jpg,"a bridge over a road, bridges crossing the gap, bridges, emanating white smoke, alabama, bridge, artwork about a road to freedom, photograph taken in 2 0 2 0, bridge city, photo from 2022, wearing white robes!, the temple of truth is white, inspired by Benjamin Williams Leader, historic, colorized",visittheusa.com
imgi_375_images.jpg,"a bridge over a river with boats on it, connected with hanging bridge!!, metallic bridge, hanging bridge!!, bridges, rope bridges, bridge city, bridge, tall bridge with city on top, bridges and railings, elegant bridges between towers, suspended bridge!, rope bridge, high bridges, bridges crossing the gap, curved bridge, lots of bridges, old bridge",visittheusa.com
imgi_316_images.jpg,"a vineyard in the hills of the napa valley, immaculate rows of crops, rows of lush crops, vineyard, field of marijuana, field, farm background, an idyllic vineyard, green field, in rows, green fields, farm land, farm field background, napa, fields, farms, idyllic and fruitful land, ground, farm, farmland, next to farm fields and trees",visittheusa.com
imgi_272_images.jpg,"a waterfall in the middle of a forest, waterfall(beautiful, las pozas, waterfall falling down, multiple waterfalls, beautiful stunning waterfall, several waterfalls, huge waterfalls, with waterfalls, with a waterfalls, akaka falls, huge waterfall, waterfalls, waterfall, waterfall!!!!!, with trees and waterfalls, waterfall cascades, waterfall in background, a river flowing with waterfall",visittheusa.com
imgi_45_images.jpg,"a page with a picture of a woman in a white dress, english text, with japanese text, japanese text, blog-photo, brochure, scanned document, kissing together cutely, news report, document, 3dexcite, japanese cgi, news archive, white paper, proof photograph, pixta. jp, pixta.jp, navy flags, aircraft carrier scene",visittheusa.com
imgi_197_images.jpg,"a lake with people in it, outdoors mesa setting, albuquerque, lagoon, parks and lakes, colorado, desert mesa, desert oasis background, in a park and next to a lake, csp, lake background, gpt, brown canyon background, park background, outdoor fairgrounds, lake scene, with a park in the background, lake blue, beautiful lake background, water park",visittheusa.com
imgi_301_images.jpg,"a crosswalk in a city, hollywood scene, holywood scene, los angeles ca, hollywood concept, entertainment district, hollywood, los angelos, los angeles, los angeles 2 0 1 5, hollywood cinematic, british street background, walton's five and dime, mall background, hollywood standard, people walking in street, city streetscape, modern city street, sloped street",visittheusa.com
imgi_44_default.jpg,"the japanese language textbook, with japanese text, japanese text, exhibition catalog, scanned document, yen press, white paper, exhibition catalogue, brochure, full page scan, 2005 blog, blog-photo, with white kanji insignias, 2007 blog, full page, english text, pixta.jp, pixta. jp",visittheusa.com
imgi_210_images.jpg,"a body of water, sail boat on the background, large triangular shapes, sail boats, sailing boats, wooden sailboats, sailing boat, sailboats in the water, ships with sails underneath, ships with sails, triangles in background, sailboats, serrated point, old mystic ruins, cone, with water and boats, triangle",visittheusa.com
imgi_89_images.jpg,"a field of green grass, napa, vineyard, an idyllic vineyard, idyllic and fruitful land, connected to nature via vines, ivy vines, river of wine, wine, oregon, rich vines and verdant flowers, farms, rich estate, large vines, farm land, grapes, farm background, hollister ranch, rows of lush crops, long vines",visittheusa.com
imgi_17_default.jpg,"a large red ball in the middle of a park, giant sculpture, claes oldenburg, by Jeff Koons, modern art museum, brilliant museum sculpture, minneapolis, koons, iowa, museum art, sculpture gardens, minneapolis as background, museum of art, red apple, monumentally art composition, by Cherryl Fountain, a surrealist sculpture",visittheusa.com
imgi_358_images.jpg,"a woman standing in front of a store filled with colorful items, crafts and souvenirs, mexican folk art, alex yanes and lisa frank, mexican folklore, mexico, still of rainbow ophanim, alebrijes aesthetic, colorful plastic, with beautiful exotic, peruvian, latinas, plastic and fabric, knickknacks, bolivian cholitas, mexican, colorful picture",visittheusa.com
imgi_94_images.jpg,"the website for the cape hill hotel, lovecraft country, american city, united states, capital city, american school, inspired by Henry Snell Gamley, craigville, inspired by Charles Ragland Bunnell, hill, travel ad, inspired by Derek Hill, csp, american postcard art style, logo without text, top of the hill, town background, capitol hill",visittheusa.com
imgi_237_images.jpg,"a sandy beach, the emerald coast, white sandy beach, white sand beach, on the beach at noonday, it's is relaxing on a beach, beautiful beach, white sand, florida, in the desert beside the gulf, the beach, beach landscape, beach and tropical vegetation, sandy beach, beach setting, beach background, sand banks, seashore",visittheusa.com
imgi_201_images.jpg,"a rocky mountain, mount rushmore, monumental, a monumental, mount, large stone statues of heroes, a mountain look like a women, washington, five score years ago, usa, real image, inspired by George Abe, monumental mountains, parks and monuments, big video statues, with several broken statues, awesomenes, stone art, erosion",visittheusa.com
imgi_233_images.jpg,"a body of water, very beautiful!! aerial shot, rich estate, aerial view from above, aerial view, aerial photograph, view from helicopter, rhode island, aerial shot, wide aerial shot, hd aerial photography, helicopter view, photo taken from above, high aerial shot, waterfront houses, view from the sky, old mystic ruins, aerial photo, ariel view",visittheusa.com
imgi_250_images.jpg,"the old bridge in the city of tbilisi, portland oregon, pacific northwest, washington state, with a river running through it, & a river, rivers, washington, with waterfalls and river, river with stunning water, scenic view of river, how river, how a river, bridge city, building along a river, cascadia, oregon, massive river, river",visittheusa.com
imgi_260_images.jpg,"a view of the mountains from a street, at the top of a red rock canyon, canyon background, red peaks in the background, utah, mountain range, mountainous background, canyon, behind that turquoise mountains, mountain valley, brown canyon background, beatiful mountain background, background mountains, canyons, large mountains in back, beautiful mountains behind, mountains background",visittheusa.com
imgi_340_images.jpg,"a beach with a colorful umbrella on the beach, which shows a beach at sunset, rainbow trail, florida, lgbt flag, rainbow, rainbow colors, colorful umbrella, roygbiv, colorful scene, vivid rainbow of colors, beach scene, rainbows in the background, rainbow in the sky, live colors, beach background, rainbow color scheme, colorful building, rainbow tubing",visittheusa.com
imgi_363_images.jpg,"a city street with a lot of people riding bikes, capital plaza, capital city, man walking through city, city scene, city street view background, minneapolis, city background, people walking down a street, city streetscape, wisconsin, down-town, capitol hill, washington main street, park in background, minn, people walking on street",visittheusa.com
imgi_12_default.jpg,"a red rock, cozy home background, wild west background, rustic stone cabin in horizon, log cabin, next to a red barn, rustic yet enormous scp (secure, old cabin, rustic setting, rustic, utah, log homes, wild west setting, in an old west cabin, rustic and weathered, dirt road background, barn in background, mud and brick houses",visittheusa.com
imgi_66_images.jpg,"the d - line building in the city of london, 303, colorado, dmd, mecca, large rocky mountain, csp, it is a place of worship, 8 8 8 8, distant rocky mountains, art nuevo, rocky mountains in background, '20, terminal, the, black. airports, entertainment district, neon signs in background, ikea",visittheusa.com
imgi_254_images.jpg,"a vineyard field with a blue sky in the background, napa, victo nga, national geography, that we would see in the essoldo, national geograpic, national geographics, travel guide, nord, nge, neosvr!!!, national - geographic, national geographical, national geography photography, guide, gastronomica magazine, california, nongraphic",visittheusa.com
imgi_110_images.jpg,"a man sitting on a chair, photo from behind of a cowboy, cowboy on the range, alan jackson, man playing guitar, country, covered outdoor stage, country style, george strait, the guitar player, white cowboy hat, wearing cowboy hat, hollister ranch, cowboy, redneck country, cowboy dream, texas, still from a music video, music being played",visittheusa.com
imgi_324_images.jpg,"a large white house with a large tree in the front, spanish moss, southern gothic scene, southern gothic, augusta national, southern gothic art, luisiana, the treetops of giant oaks, big oaks, inspired by Charles Ragland Bunnell, white houses, beatiful house, savannah, white picket fence, 1 8 th century manor, colonial style",visittheusa.com
imgi_381_images.jpg,"a river with two people on paddle boards, parks and lakes, bridge to terabithia, paddle of water, red river, crossing the river, bridge over the water, she is walking on a river, how a river, river in the background, channel, tx, how river, with a river running through it, waterway, photo of green river",visittheusa.com
imgi_23_default.jpg,"the rocks are black, rocky shore, waves crashing at rocks, ocean and rock landscape, rocky seashore, rhode island, rocky cliffs, rocky cliff, seascape, rocky beach, rocky coast, sea waves, roaring ocean in front, which shows a beach at sunset, south african coast, rippling oceanic waves, a photo of the ocean, black rocks",visittheusa.com
imgi_230_images.jpg,"a group of cows walking down a street, texas, western saloon theme, in a wild west town, accidental wild west, wild west, on wild west, wild west theme, old west town, including a matador & a bull, wildlife, ox, roaming the colony, long horns, outside a saloon, red dead redemption 2, red dead redemption2",visittheusa.com
imgi_271_images.jpg,"a waterfall in the middle of a mountain, huge waterfall, waterfall in background, huge waterfalls, waterfall falling down, waterfall in the background, waterfall!!!!!, immense waterfall, waterfall background, ancient monument waterfall, beautiful stunning waterfall, waterfall backdrop, waterfall(beautiful, waterfalls in the background, beautiful waterfall, reunion island, with a waterfalls, high waterfalls, water fall",visittheusa.com
imgi_55_images.jpg,"a man and woman are hugging at the end of a marathon, pride parade, pride flag in background, parade, smiling couple, pride month, lgbtq, pride, gay pride, gay, lgbt flag, proudly walking down the street, lgbt, asian male, happy atmosphere, smiles and colors, capital sin of pride, community celebration, beautiful image, celebrating an illegal marriage",visittheusa.com
imgi_209_images.jpg,"a man walking down a path in the mountains, ancient city, ancient city of white stone, cave town, grand canyon, desrt, white stone temple ruins, ancient city landscape, ancient mesopotamia, temple of the sun, the village on the cliff, canyon background, ancient city ruins, desert mesa, at an ancient city, ancient caves, tourism, canyon",visittheusa.com
imgi_11_default.jpg,"the town of telly in the snow, snowy peak, stunning ski, mountains and sunset!!, mountain sunrise, colorado, snowy mountain, “ aerial view of a mountain, colorado mountains, snowy hill at sunrise, mountain snow, alpine climate, volcano valley, psychedelic ski resort, large mountain, beatiful mountain background, montana, mammoth, snowy mountains, utah",visittheusa.com
imgi_367_images.jpg,"a large white building, huge gate, marrakech, gates of heaven, soccer stadium, the gates of heaven, art deco stadium, torri gate, large gate, monumental giant palace, the gates of hell, stadium, a monumental, gate, gates of hell, disney studios, heaven gate, moroccan city, digger land amusement park, giant archways, baseball stadium",visittheusa.com
imgi_159_images.jpg,"a man in a suit playing a violin, cello, amr elshamy, thierry rouzier, taran fiddler, michal mraz, the god of music, classical lighting, concert photo, dramatic lighting))), live in concert, spotlight on the singer, spotlight, artem, live concert, under a spotlight, in the spotlight",visittheusa.com
imgi_54_images.jpg,"a couple walking on a beach, sand dune background, sand dunes, sand dune, background sand dunes, walking over sand dunes, on dune, dunes, dunes in the background, majestic dunes, sand banks, jodorwoski's dune, michigan, dune, in dune, girl walking between dunes, beach scene, phragmites, blowing sands, beach setting",visittheusa.com
imgi_222_images.jpg,"a street with cars parked on it, puerto rico, colonial era street, streets of salvador, palermo city street, cuban setting, photograph of the city street, cuba, street background, single street, summer street, summer street near a beach, detailed street, defence, people walking down a street, british street background, baroque winding cobbled streets, vallejo",visittheusa.com
imgi_336_images.jpg,"a city street with a lot of people walking around, which shows a beach at sunset, people walking on street, people walking in street, people walking down a street, boardwalk, city street at dusk, summer street near a beach, long beach background, bustling with people, city street view background, many people walking about, people running away, people in beach",visittheusa.com
imgi_220_images.jpg,"the mountains are covered in snow, antarctic mountains, majestic snowy mountains, glaciers and ice and snow, icy mountains, icy glaciers, with a snowy mountain and ice, snowy mountains, “ aerial view of a mountain, mountains made out of icebergs, mountain ranges, mountain range, glaciers, alpine climate, grand majestic mountains, ice and glaciers, glacier landscape, snow capped mountains",visittheusa.com
imgi_330_images.jpg,"a man standing on a rock in the water, volcanoes, volcanos, at a volcano, vulcanic ground, volcano, with a volcano in the background, active volcano, volcano background, volcano eruption, volcano valley, volcano setting, in a volcano, volcano texture, volcanic, volcanoes in the background, volcanic eruption, flowing lava and ash piles, magma cascades",visittheusa.com
imgi_119_images.jpg,"yellowstone falls, yellowstone national park, beautiful stunning waterfall, immense waterfall, a river flowing with waterfall, waterfall in background, beautiful waterfall, huge waterfall, waterfall falling down, water fall, huge waterfalls, waterfall(beautiful, water falls, with waterfalls and river, waterfall in the background, high waterfalls, with a waterfalls, water splashes cascades, with waterfalls",visittheusa.com
